year,geo_name,geo,grads_total
2013,"Fayette County, PA","05000US42051",454
2014,"Lawrence County","05000US39087",454
2013,"Bonneville County, ID","05000US16019",453
2015,"Richland County","05000US17159",453
2015,"Upshur County","05000US54097",453
2015,"Halifax County","05000US37083",453
2014,"Edgecombe County","05000US37065",452
2013,"Macon County","05000US01087",452
2013,"Johnston County","05000US40069",452
2013,"Bremer County","05000US19017",452
2015,"Mitchell County","05000US20123",451
2015,"Ross County","05000US39141",450
2015,"Windham County","05000US50025",450
2013,"Leslie County","05000US21131",450
2015,"McKinley County","05000US35031",450
2014,"Malheur County","05000US41045",449
2013,"Jefferson County","05000US47089",449
2015,"Person County","05000US37145",448
2014,"Montcalm County","05000US26117",448
2015,"Polk County","05000US27119",448
2014,"Scott County","05000US21209",447
2015,"Williamson County, TX","05000US48491",446
2014,"Avery County","05000US37011",445
2014,"Grundy County","05000US29079",445
2014,"Rockingham County","05000US37157",444
2014,"Huntingdon County","05000US42061",444
2014,"San Sebastián Municipio","05000US72131",442
2014,"Woods County","05000US40151",441
2014,"Sandusky County","05000US39143",441
2013,"Upshur County","05000US54097",441
2014,"Poweshiek County","05000US19157",440
2014,"Bremer County","05000US19017",440
2015,"Huntingdon County","05000US42061",440
2013,"Franklin County","05000US23007",439
2015,"Allen County","05000US20001",438
2014,"Logan County","05000US40083",438
2013,"Mississippi County","05000US05093",437
2014,"Logan County","05000US08075",437
2014,"Roscommon County","05000US26143",436
2015,"St. Francis County","05000US05123",436
2013,"Stark County","05000US38089",436
2014,"Nemaha County","05000US31127",436
2015,"Avery County","05000US37011",435
2014,"Mitchell County","05000US20123",435
2013,"Edgecombe County","05000US37065",434
2014,"Highland County","05000US39071",434
2014,"Johnston County","05000US40069",434
2013,"Anson County","05000US37007",433
2015,"Carteret County","05000US37031",433
2015,"Franklin County","05000US23007",432
2013,"Williamson County, TX","05000US48491",432
2015,"Mahaska County","05000US19123",432
2013,"Broomfield County","05000US08014",431
2014,"Beaufort County","05000US37013",431
2013,"Stephenson County","05000US17177",431
2015,"Leflore County","05000US28083",430
2013,"Montgomery County","05000US36057",430
2015,"Grundy County","05000US29079",430
2015,"Franklin County","05000US47051",429
2015,"Kent County","05000US24029",429
2015,"Glynn County","05000US13127",429
2013,"Bennington County","05000US50003",427
2013,"McKinley County","05000US35031",427
2013,"Somerset County","05000US23025",426
2014,"Macon County","05000US01087",426
2015,"Richmond County","05000US37153",425
2013,"Logan County","05000US40083",425
2013,"St. Joseph County","05000US26149",425
2014,"Franklin County","05000US47051",425
2013,"Franklin County","05000US47051",425
2014,"Fulton County","05000US17057",424
2014,"Alpena County","05000US26007",424
2014,"Lincoln County","05000US31111",423
2013,"Elko County","05000US32007",423
2013,"Ashtabula County, OH","05000US39007",422
2015,"Fayette County, PA","05000US42051",422
2014,"Saginaw County, MI","05000US26145",422
2014,"Atchison County","05000US20005",422
2014,"Chester County","05000US47023",422
2015,"Mendocino County","05000US06045",421
2015,"Burke County","05000US37023",421
2013,"Bond County","05000US17005",420
2015,"Barry County","05000US26015",420
2014,"Person County","05000US37145",419
2014,"Newton County","05000US28101",419
2015,"Rhea County","05000US47143",419
2013,"Stevens County","05000US27149",419
2014,"Morgan County","05000US08087",418
2014,"Hempstead County","05000US05057",418
2015,"Cecil County, MD","05000US24015",418
2013,"Ascension Parish, LA","05000US22005",416
2015,"Bremer County","05000US19017",416
2014,"Eaton County, MI","05000US26045",415
2015,"McPherson County","05000US20113",415
2013,"Henderson County, NC","05000US37089",414
2014,"Sevier County","05000US05133",414
2014,"Mendocino County","05000US06045",414
2015,"Brunswick County, NC","05000US37019",414
2015,"Río Grande Municipio","05000US72119",413
2015,"Woods County","05000US40151",413
2015,"Washington County","05000US40147",413
2015,"Phillips County","05000US05107",413
2013,"Beaufort County","05000US37013",413
2013,"Scurry County","05000US48415",413
2014,"Carlton County","05000US27017",412
2013,"Carteret County","05000US37031",412
2014,"Woodford County","05000US21239",411
2014,"Williamson County, TX","05000US48491",411
2013,"Covington County","05000US01039",411
2013,"Navajo County, AZ","05000US04017",410
2013,"Lake County","05000US46079",410
2014,"Broomfield County","05000US08014",410
2015,"Itasca County","05000US27061",410
2015,"Lake County","05000US46079",409
2015,"Harrison County","05000US48203",409
2015,"Tuolumne County","05000US06109",409
2015,"Montcalm County","05000US26117",409
2015,"Highland County","05000US39071",409
2015,"Nemaha County","05000US31127",408
2013,"Umatilla County","05000US41059",408
2013,"Poweshiek County","05000US19157",408
2014,"Roanoke County","05000US51161",408
2013,"Rutherford County","05000US37161",408
2015,"Lawrence County","05000US39087",408
2013,"Roscommon County","05000US26143",408
2015,"Lamoille County","05000US50015",407
2014,"Halifax County","05000US37083",407
2015,"Hillsdale County","05000US26059",406
2014,"Kent County","05000US24029",406
2013,"Lamoille County","05000US50015",406
2014,"Henderson County, NC","05000US37089",406
2014,"Morgan County","05000US17137",406
2015,"Kosciusko County","05000US18085",405
2013,"Giles County","05000US47055",405
2014,"Boyle County","05000US21021",405
2015,"Leavenworth County","05000US20103",405
2014,"Saline County","05000US17165",404
2014,"Umatilla County","05000US41059",404
2013,"Pickaway County","05000US39129",404
2014,"Lamoille County","05000US50015",403
2015,"Fulton County","05000US17057",403
2013,"Kosciusko County","05000US18085",403
2014,"Scotts Bluff County","05000US31157",403
2014,"Staunton city","05000US51790",403
2014,"Rockingham County","05000US51165",402
2015,"Johnston County","05000US40069",402
2014,"Mississippi County","05000US05093",401
2014,"Lake County","05000US46079",401
2015,"Boyle County","05000US21021",400
2013,"Logan County","05000US08075",400
2015,"Chester County","05000US47023",399
2013,"San Sebastián Municipio","05000US72131",399
2014,"Duplin County","05000US37061",399
2015,"Morgan County","05000US17137",399
2014,"Glynn County","05000US13127",399
2015,"Somerset County","05000US23025",399
2014,"Logan County","05000US54045",397
2014,"Stephenson County","05000US17177",396
2013,"Morgan County","05000US08087",396
2015,"Alpena County","05000US26007",396
2014,"Bennington County","05000US50003",395
2013,"Glynn County","05000US13127",395
2013,"Carlton County","05000US27017",394
2015,"Mayes County","05000US40097",393
2014,"Covington County","05000US01039",393
2013,"Itasca County","05000US27061",392
2015,"Jefferson County","05000US19101",391
2014,"Nolan County","05000US48353",391
2014,"McPherson County","05000US20113",390
2015,"Union County","05000US19175",390
2013,"Staunton city","05000US51790",389
2013,"Kings County, CA","05000US06031",389
2015,"Eaton County, MI","05000US26045",387
2015,"Franklin County","05000US21073",387
2014,"Bonneville County, ID","05000US16019",386
2015,"Winnebago County","05000US19189",386
2014,"Tuolumne County","05000US06109",386
2015,"Logan County","05000US08075",386
2013,"Duplin County","05000US37061",386
2013,"Marion County","05000US19125",385
2013,"Brunswick County, NC","05000US37019",385
2013,"Eaton County, MI","05000US26045",385
2013,"Huntingdon County","05000US42061",385
2013,"Person County","05000US37145",385
2014,"Scurry County","05000US48415",384
2013,"Lincoln County","05000US46083",384
2014,"Richmond County","05000US37153",384
2013,"Polk County","05000US27119",384
2013,"Howell County","05000US29091",383
2013,"Newton County","05000US28101",383
2013,"Alpena County","05000US26007",382
2014,"Bond County","05000US17005",382
2014,"Mayes County","05000US40097",382
2015,"Beaverhead County","05000US30001",382
2015,"Emmet County","05000US26047",382
2015,"Fajardo Municipio","05000US72053",381
2015,"Mississippi County","05000US05093",381
2015,"Bamberg County","05000US45009",380
2014,"Leavenworth County","05000US20103",380
2013,"Morgan County","05000US17137",380
2014,"Park County","05000US56029",380
2015,"Crittenden County","05000US05035",379
2013,"Windsor County","05000US50027",378
2015,"Dickson County","05000US47043",378
2014,"Rockingham County, NH","05000US33015",378
2013,"Montcalm County","05000US26117",377
2013,"Belmont County","05000US39013",377
2013,"Rhea County","05000US47143",377
2015,"Beaufort County","05000US37013",377
2015,"Mineral County","05000US54057",376
2014,"Rhea County","05000US47143",376
2013,"Tuscarawas County","05000US39157",375
2014,"Wexford County","05000US26165",375
2014,"Somerset County","05000US23025",375
2015,"Roanoke County","05000US51161",374
2013,"Scotts Bluff County","05000US31157",373
2015,"Marion County","05000US19125",372
2015,"Sampson County","05000US37163",372
2013,"Sandusky County","05000US39143",372
2013,"Kent County","05000US24029",371
2015,"Douglas County, OR","05000US41019",371
2014,"Franklin County","05000US21073",371
2014,"Cecil County, MD","05000US24015",371
2015,"Taney County","05000US29213",371
2013,"Woods County","05000US40151",371
2015,"Rockingham County","05000US37157",370
2015,"Logan County","05000US40083",370
2015,"Staunton city","05000US51790",370
2013,"Clearfield County","05000US42033",369
2013,"Rockingham County","05000US37157",369
2013,"Fayette County","05000US54019",369
2015,"Geauga County","05000US39055",369
2013,"Grundy County","05000US29079",369
2015,"Rockingham County","05000US51165",367
2013,"Franklin County, PA","05000US42055",367
2014,"Clinton County","05000US39027",367
2013,"Elmore County","05000US01051",367
2014,"Taney County","05000US29213",365
2015,"Scott County","05000US21209",365
2014,"Howell County","05000US29091",365
2015,"Kenai Peninsula Borough","05000US02122",363
2015,"Rockingham County, NH","05000US33015",363
2014,"Franklin County, PA","05000US42055",363
2015,"Socorro County","05000US35053",363
2015,"Carver County","05000US27019",363
2015,"Franklin County, PA","05000US42055",362
2013,"Richmond County","05000US37153",362
2013,"Latimer County","05000US40077",362
2014,"Clearfield County","05000US42033",362
2014,"Dickson County","05000US47043",361
2015,"Pike County","05000US21195",361
2013,"Carver County","05000US27019",361
2013,"Union County","05000US19175",360
2015,"Wyoming County","05000US42131",360
2013,"McPherson County","05000US20113",359
2013,"Coos County","05000US41011",359
2015,"Columbia County","05000US36021",359
2013,"Fulton County","05000US17057",359
2014,"Jackson County","05000US40065",358
2014,"Pamlico County","05000US37137",358
2013,"Montgomery County","05000US37123",358
2013,"Wexford County","05000US26165",357
2015,"Covington County","05000US01039",357
2013,"Saline County","05000US17165",357
2015,"Wayne County","05000US17191",356
2015,"Bennington County","05000US50003",356
2015,"Hertford County","05000US37091",356
2013,"Halifax County","05000US37083",356
2014,"Marshall County","05000US19127",356
2013,"Rockdale County","05000US13247",355
2013,"Madison County","05000US12079",354
2015,"Monroe County","05000US01099",354
2015,"Woodford County","05000US21239",354
2013,"Knox County","05000US21121",354
2014,"Montgomery County","05000US37123",353
2013,"Clinton County","05000US39027",353
2014,"Itasca County","05000US27061",353
2013,"Columbia County","05000US36021",353
2014,"Tuscarawas County","05000US39157",352
2013,"Elkhart County, IN","05000US18039",352
2014,"Stark County","05000US38089",351
2015,"Howell County","05000US29091",351
2013,"McKean County","05000US42083",351
2014,"Coahoma County","05000US28027",351
2013,"Rockingham County, NH","05000US33015",350
2013,"Franklin County","05000US20059",350
2015,"Finney County","05000US20055",350
2014,"Marion County","05000US19125",350
2014,"Fajardo Municipio","05000US72053",350
2013,"Tuolumne County","05000US06109",350
2014,"Río Grande Municipio","05000US72119",350
2015,"San Sebastián Municipio","05000US72131",349
2015,"Hanover County, VA","05000US51085",349
2013,"Emmet County","05000US26047",349
2015,"Bond County","05000US17005",349
2014,"Wyoming County","05000US42131",348
2014,"Mineral County","05000US54057",348
2015,"Scurry County","05000US48415",347
2014,"Columbia County","05000US36021",347
2015,"Montgomery County","05000US37123",347
2015,"Madison County","05000US12079",347
2015,"McClain County","05000US40087",347
2015,"Bonneville County, ID","05000US16019",347
2014,"Steuben County","05000US18151",346
2015,"Laurens County","05000US45059",346
2013,"Jackson County","05000US40065",346
2015,"Thomas County","05000US20193",345
2015,"Stark County","05000US38089",345
2013,"Coahoma County","05000US28027",345
2015,"Clearfield County","05000US42033",345
2014,"Phillips County","05000US05107",345
2013,"Queen Anne's County","05000US24035",345
2015,"Roscommon County","05000US26143",345
2013,"Mendocino County","05000US06045",344
2014,"Crittenden County","05000US05035",343
2013,"Boyle County","05000US21021",342
2015,"Scotts Bluff County","05000US31157",342
2015,"Coffee County","05000US13069",342
2013,"Roanoke County","05000US51161",341
2013,"Acadia Parish","05000US22001",341
2014,"Carver County","05000US27019",341
2013,"Cabarrus County, NC","05000US37025",340
2013,"Mayes County","05000US40097",339
2015,"Seward County","05000US20175",338
2013,"Marshall County","05000US19127",338
2015,"Giles County","05000US47055",338
2014,"Madison County","05000US12079",337
2013,"Bedford County","05000US47003",337
2014,"Thomas County","05000US20193",336
2014,"Acadia Parish","05000US22001",336
2015,"Queen Anne's County","05000US24035",336
